contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-636266,2013-11-23,Construcciones PR,9979285,,,bench_norm_50000,2014
C-943691,2014-10-27,Island Builders,1249047,,,bench_norm_50000,2015
C-605273,2018-11-22,Universal Contractors,4858834,,,bench_norm_50000,2019
C-799126,2015-07-03,Global Supply,7634081,,,bench_norm_50000,2015
C-132304,2013-08-14,Bajos LLC,8031014,,,bench_norm_50000,2013
C-256519,2019-12-01,Bajos LLC,7149860,,,bench_norm_50000,2020
C-119529,2017-10-06,Tech Solutions,6368658,,,bench_norm_50000,2018
C-727268,2013-05-19,Universal Contractors,2408678,,,bench_norm_50000,2013
C-351599,2018-10-31,Universal Contractors,8063247,,,bench_norm_50000,2019
C-113441,2017-10-23,Global Supply,256560,,,bench_norm_50000,2018
C-072496,2017-03-29,Construcciones PR,4453741,,,bench_norm_50000,2017
C-051424,2019-06-01,Acme Corp,5533837,,,bench_norm_50000,2019
C-463890,2013-12-26,Bajos LLC,5321885,,,bench_norm_50000,2014
C-741080,2015-01-16,Island Builders,3691020,,,bench_norm_50000,2015
C-376792,2015-04-14,Tech Solutions,7129840,,,bench_norm_50000,2015
C-414733,2013-01-18,Bajos LLC,2153807,,,bench_norm_50000,2013
C-978882,2018-12-17,Servicios Unidos,6697614,,,bench_norm_50000,2019
C-561592,2019-11-20,Marina Holdings,2371215,,,bench_norm_50000,2020
C-707844,2016-01-25,Tech Solutions,4849793,,,bench_norm_50000,2016
C-126939,2016-12-21,Bajos LLC,9845982,,,bench_norm_50000,2017
C-651908,2013-04-21,Tech Solutions,1348259,,,bench_norm_50000,2013
C-652165,2013-10-30,Acme Corp,4646227,,,bench_norm_50000,2014
C-530060,2015-06-29,Universal Contractors,1751794,,,bench_norm_50000,2015
C-202723,2017-10-18,Global Supply,73418,,,bench_norm_50000,2018
C-031310,2019-09-16,Acme Corp,2359684,,,bench_norm_50000,2019
C-624495,2011-02-15,Tech Solutions,4430648,,,bench_norm_50000,2011
C-138072,2016-12-08,Construcciones PR,3886301,,,bench_norm_50000,2017
C-286213,2013-06-26,Tech Solutions,9404535,,,bench_norm_50000,2013
C-327551,2014-02-22,Global Supply,9285197,,,bench_norm_50000,2014
C-127755,2014-06-27,Acme Corp,9111467,,,bench_norm_50000,2014
C-286327,2018-08-22,Bajos LLC,8085891,,,bench_norm_50000,2018
C-577368,2015-03-29,Acme Corp,3702680,,,bench_norm_50000,2015
C-169364,2011-05-25,Universal Contractors,6373728,,,bench_norm_50000,2011
C-121357,2016-05-17,Marina Holdings,7386161,,,bench_norm_50000,2016
C-085689,2016-10-13,Universal Contractors,1733645,,,bench_norm_50000,2017
C-546034,2011-10-22,Construcciones PR,2516282,,,bench_norm_50000,2012
C-658823,2017-03-26,Tech Solutions,3615260,,,bench_norm_50000,2017
C-569073,2017-02-15,Global Supply,6322846,,,bench_norm_50000,2017
C-483003,2012-10-28,Global Supply,177877,,,bench_norm_50000,2013
C-139938,2013-03-13,Tech Solutions,9752840,,,bench_norm_50000,2013
C-636335,2018-06-24,Acme Corp,176104,,,bench_norm_50000,2018
C-588964,2013-07-08,Tech Solutions,9684962,,,bench_norm_50000,2013
C-948753,2019-10-28,Island Builders,8488491,,,bench_norm_50000,2020
C-999961,2013-03-27,Global Supply,3667098,,,bench_norm_50000,2013
C-777656,2013-05-11,Marina Holdings,2008305,,,bench_norm_50000,2013
C-433973,2010-07-21,Island Builders,9850432,,,bench_norm_50000,2010
C-257306,2019-12-13,Marina Holdings,5693896,,,bench_norm_50000,2020
C-503069,2010-08-03,Servicios Unidos,2989827,,,bench_norm_50000,2010
C-572268,2016-01-14,Universal Contractors,6877249,,,bench_norm_50000,2016
C-363270,2010-08-07,Universal Contractors,1530601,,,bench_norm_50000,2010
C-648547,2012-02-03,Servicios Unidos,8823047,,,bench_norm_50000,2012
C-083244,2012-01-05,Bajos LLC,264005,,,bench_norm_50000,2012
C-496212,2011-07-27,Island Builders,3568827,,,bench_norm_50000,2011
C-651778,2017-03-25,Tech Solutions,4723213,,,bench_norm_50000,2017
C-324152,2012-02-01,Construcciones PR,9836146,,,bench_norm_50000,2012
C-128839,2011-06-04,Servicios Unidos,7750613,,,bench_norm_50000,2011
C-687230,2015-11-13,Island Builders,4875625,,,bench_norm_50000,2016
C-988985,2018-03-16,Global Supply,8311550,,,bench_norm_50000,2018
C-611740,2011-11-13,Servicios Unidos,12510,,,bench_norm_50000,2012
C-501559,2016-02-16,Universal Contractors,9562251,,,bench_norm_50000,2016
C-294289,2014-03-29,Tech Solutions,2561676,,,bench_norm_50000,2014
C-594002,2019-06-15,Universal Contractors,5207937,,,bench_norm_50000,2019
C-771005,2015-01-23,Island Builders,1566746,,,bench_norm_50000,2015
C-498415,2013-04-17,Construcciones PR,2055300,,,bench_norm_50000,2013
C-151449,2013-10-03,Marina Holdings,2369965,,,bench_norm_50000,2014
C-860255,2016-12-11,Bajos LLC,1612229,,,bench_norm_50000,2017
C-743033,2019-07-27,Universal Contractors,5066167,,,bench_norm_50000,2019
C-284341,2016-07-22,Construcciones PR,2717797,,,bench_norm_50000,2016
C-877742,2015-06-20,Servicios Unidos,1067263,,,bench_norm_50000,2015
C-399194,2013-08-15,Marina Holdings,6554976,,,bench_norm_50000,2013
C-924019,2018-07-21,Tech Solutions,4317612,,,bench_norm_50000,2018
C-087984,2011-08-30,Tech Solutions,2005659,,,bench_norm_50000,2011
C-489677,2017-10-25,Servicios Unidos,5799464,,,bench_norm_50000,2018
C-970060,2016-03-12,Tech Solutions,3887376,,,bench_norm_50000,2016
C-742523,2011-02-23,Servicios Unidos,6894664,,,bench_norm_50000,2011
C-309709,2011-11-13,Bajos LLC,4633764,,,bench_norm_50000,2012
C-830336,2015-09-30,Bajos LLC,3001849,,,bench_norm_50000,2015
C-604668,2019-01-27,Construcciones PR,115680,,,bench_norm_50000,2019
C-496286,2017-07-06,Construcciones PR,5156604,,,bench_norm_50000,2017
C-947478,2018-06-16,Marina Holdings,6185999,,,bench_norm_50000,2018
C-272111,2014-12-27,Island Builders,2521430,,,bench_norm_50000,2015
C-652099,2011-07-27,Universal Contractors,811100,,,bench_norm_50000,2011
C-279302,2016-05-28,Universal Contractors,5446597,,,bench_norm_50000,2016
C-260100,2019-08-11,Servicios Unidos,6378450,,,bench_norm_50000,2019
C-883993,2012-07-13,Construcciones PR,3530636,,,bench_norm_50000,2012
C-187030,2011-09-25,Tech Solutions,3665500,,,bench_norm_50000,2011
C-656778,2019-12-10,Universal Contractors,2637317,,,bench_norm_50000,2020
C-078296,2016-10-20,Tech Solutions,6569702,,,bench_norm_50000,2017
C-324399,2011-03-28,Universal Contractors,9923133,,,bench_norm_50000,2011
C-953207,2016-02-29,Marina Holdings,7817690,,,bench_norm_50000,2016
C-018935,2014-01-20,Construcciones PR,6673317,,,bench_norm_50000,2014
C-962749,2019-05-25,Marina Holdings,1132426,,,bench_norm_50000,2019
C-714321,2017-06-17,Tech Solutions,2522793,,,bench_norm_50000,2017
C-259683,2016-05-09,Acme Corp,6198006,,,bench_norm_50000,2016
C-379234,2012-08-06,Servicios Unidos,4833314,,,bench_norm_50000,2012
C-858725,2015-09-29,Servicios Unidos,42264,,,bench_norm_50000,2015
C-315796,2013-07-07,Marina Holdings,9071136,,,bench_norm_50000,2013
C-795144,2014-09-23,Bajos LLC,5998377,,,bench_norm_50000,2014
C-612749,2013-01-15,Tech Solutions,3371151,,,bench_norm_50000,2013
C-236459,2013-01-23,Marina Holdings,5740127,,,bench_norm_50000,2013
C-073038,2018-07-12,Bajos LLC,7453630,,,bench_norm_50000,2018
C-816059,2010-03-26,Construcciones PR,2415587,,,bench_norm_50000,2010
C-984374,2015-12-09,Servicios Unidos,2975432,,,bench_norm_50000,2016
C-078713,2016-03-28,Tech Solutions,4253485,,,bench_norm_50000,2016
C-690123,2013-03-04,Servicios Unidos,621354,,,bench_norm_50000,2013
C-055258,2017-11-03,Construcciones PR,8977414,,,bench_norm_50000,2018
C-214886,2016-09-20,Servicios Unidos,9159441,,,bench_norm_50000,2016
C-613008,2017-05-01,Tech Solutions,7021225,,,bench_norm_50000,2017
C-125801,2018-06-02,Universal Contractors,624204,,,bench_norm_50000,2018
C-293396,2015-09-12,Island Builders,5466071,,,bench_norm_50000,2015
C-731920,2010-04-05,Universal Contractors,6267684,,,bench_norm_50000,2010
C-453448,2012-03-21,Bajos LLC,9519719,,,bench_norm_50000,2012
C-555990,2011-08-10,Marina Holdings,3946520,,,bench_norm_50000,2011
C-420555,2012-09-01,Servicios Unidos,929060,,,bench_norm_50000,2012
C-568159,2014-11-10,Bajos LLC,5495635,,,bench_norm_50000,2015
C-143330,2019-06-11,Servicios Unidos,8113841,,,bench_norm_50000,2019
C-249772,2017-06-04,Marina Holdings,700425,,,bench_norm_50000,2017
C-728066,2011-02-16,Tech Solutions,9706152,,,bench_norm_50000,2011
C-577559,2018-03-02,Global Supply,3087700,,,bench_norm_50000,2018
C-244933,2011-02-14,Acme Corp,7435743,,,bench_norm_50000,2011
C-645365,2010-07-03,Universal Contractors,6172232,,,bench_norm_50000,2010
C-465534,2012-07-17,Acme Corp,1065596,,,bench_norm_50000,2012
C-808292,2015-04-20,Servicios Unidos,686482,,,bench_norm_50000,2015
C-943235,2011-10-14,Bajos LLC,3961008,,,bench_norm_50000,2012
C-503301,2011-08-05,Tech Solutions,8306904,,,bench_norm_50000,2011
C-057371,2017-07-08,Universal Contractors,998140,,,bench_norm_50000,2017
C-528762,2016-07-30,Universal Contractors,5314007,,,bench_norm_50000,2016
C-480993,2016-08-13,Universal Contractors,6611734,,,bench_norm_50000,2016
C-186557,2015-12-17,Global Supply,4167049,,,bench_norm_50000,2016
C-769099,2014-05-23,Servicios Unidos,570913,,,bench_norm_50000,2014
C-785858,2014-02-23,Bajos LLC,430889,,,bench_norm_50000,2014
C-930015,2019-08-16,Island Builders,9813535,,,bench_norm_50000,2019
C-568238,2015-09-24,Tech Solutions,787218,,,bench_norm_50000,2015
C-755800,2013-09-17,Universal Contractors,9052958,,,bench_norm_50000,2013
C-945651,2010-12-07,Acme Corp,926877,,,bench_norm_50000,2011
C-495160,2015-04-19,Global Supply,5930102,,,bench_norm_50000,2015
C-597200,2017-09-05,Tech Solutions,3134041,,,bench_norm_50000,2017
C-001530,2014-12-26,Universal Contractors,4248600,,,bench_norm_50000,2015
C-347319,2011-10-26,Construcciones PR,1567666,,,bench_norm_50000,2012
C-332262,2018-05-30,Universal Contractors,2594233,,,bench_norm_50000,2018
C-945279,2018-05-01,Global Supply,8784838,,,bench_norm_50000,2018
C-019813,2015-05-03,Global Supply,7624484,,,bench_norm_50000,2015
C-819889,2016-01-04,Global Supply,8960123,,,bench_norm_50000,2016
C-337083,2012-09-12,Acme Corp,6131263,,,bench_norm_50000,2012
C-343815,2011-04-16,Tech Solutions,1432629,,,bench_norm_50000,2011
C-512024,2013-06-27,Construcciones PR,9635580,,,bench_norm_50000,2013
C-725091,2011-11-12,Marina Holdings,342159,,,bench_norm_50000,2012
C-217086,2012-06-21,Servicios Unidos,2946019,,,bench_norm_50000,2012
C-372602,2015-10-13,Island Builders,8990619,,,bench_norm_50000,2016
C-124220,2017-01-10,Global Supply,5761380,,,bench_norm_50000,2017
C-936967,2019-07-17,Construcciones PR,2163142,,,bench_norm_50000,2019
C-673045,2013-02-09,Construcciones PR,2508529,,,bench_norm_50000,2013
C-161274,2010-03-04,Tech Solutions,3791473,,,bench_norm_50000,2010
C-598505,2019-11-26,Bajos LLC,3412127,,,bench_norm_50000,2020
C-478433,2019-09-25,Global Supply,8433540,,,bench_norm_50000,2019
C-775601,2018-11-11,Tech Solutions,682122,,,bench_norm_50000,2019
C-138253,2017-02-07,Acme Corp,3142199,,,bench_norm_50000,2017
C-585764,2010-03-13,Global Supply,6667508,,,bench_norm_50000,2010
C-738238,2015-05-02,Marina Holdings,3973941,,,bench_norm_50000,2015
C-491270,2016-02-05,Universal Contractors,9699222,,,bench_norm_50000,2016
C-848258,2010-11-08,Tech Solutions,24808,,,bench_norm_50000,2011
C-550190,2016-01-01,Marina Holdings,5848532,,,bench_norm_50000,2016
C-229395,2018-03-29,Island Builders,2175801,,,bench_norm_50000,2018
C-277709,2012-11-05,Universal Contractors,908830,,,bench_norm_50000,2013
C-831181,2018-11-14,Global Supply,9177123,,,bench_norm_50000,2019
C-208193,2019-05-27,Global Supply,7574020,,,bench_norm_50000,2019
C-704923,2016-03-14,Global Supply,2483921,,,bench_norm_50000,2016
C-729605,2013-12-16,Tech Solutions,2786927,,,bench_norm_50000,2014
C-672679,2014-06-05,Servicios Unidos,4212104,,,bench_norm_50000,2014
C-762000,2012-08-22,Global Supply,4493748,,,bench_norm_50000,2012
C-384081,2013-06-14,Universal Contractors,6200778,,,bench_norm_50000,2013
C-800139,2010-11-08,Bajos LLC,6223090,,,bench_norm_50000,2011
C-640092,2018-11-24,Tech Solutions,7275922,,,bench_norm_50000,2019
C-150708,2015-11-01,Marina Holdings,9650293,,,bench_norm_50000,2016
C-991518,2012-07-17,Acme Corp,710134,,,bench_norm_50000,2012
C-015458,2014-04-14,Tech Solutions,5377552,,,bench_norm_50000,2014
C-778901,2018-04-29,Marina Holdings,5372290,,,bench_norm_50000,2018
C-800296,2012-07-25,Servicios Unidos,5240395,,,bench_norm_50000,2012
C-695939,2018-12-04,Bajos LLC,3614480,,,bench_norm_50000,2019
C-675501,2019-04-11,Island Builders,2427897,,,bench_norm_50000,2019
C-765038,2017-11-21,Tech Solutions,1774043,,,bench_norm_50000,2018
C-617875,2014-10-20,Island Builders,8116016,,,bench_norm_50000,2015
C-733899,2018-09-08,Construcciones PR,5316077,,,bench_norm_50000,2018
C-035465,2012-08-13,Tech Solutions,332580,,,bench_norm_50000,2012
C-889145,2014-02-26,Marina Holdings,2474816,,,bench_norm_50000,2014
C-044009,2014-10-23,Servicios Unidos,4920890,,,bench_norm_50000,2015
C-377484,2010-03-25,Acme Corp,1568207,,,bench_norm_50000,2010
C-947808,2011-12-25,Construcciones PR,3034735,,,bench_norm_50000,2012
C-635311,2015-11-02,Construcciones PR,3636980,,,bench_norm_50000,2016
C-037903,2018-09-01,Universal Contractors,9588168,,,bench_norm_50000,2018
C-634461,2011-11-23,Servicios Unidos,668205,,,bench_norm_50000,2012
C-336932,2011-05-12,Servicios Unidos,6850353,,,bench_norm_50000,2011
C-941286,2012-03-13,Island Builders,2235970,,,bench_norm_50000,2012
C-172973,2016-01-05,Marina Holdings,6619763,,,bench_norm_50000,2016
C-425122,2018-10-21,Bajos LLC,8282168,,,bench_norm_50000,2019
C-318642,2014-07-12,Marina Holdings,3517936,,,bench_norm_50000,2014
C-281284,2015-01-22,Servicios Unidos,9621362,,,bench_norm_50000,2015
C-914604,2010-05-14,Servicios Unidos,4559149,,,bench_norm_50000,2010
C-472044,2011-12-27,Servicios Unidos,5998132,,,bench_norm_50000,2012
C-795365,2017-01-23,Marina Holdings,9535084,,,bench_norm_50000,2017
C-702770,2012-04-23,Marina Holdings,819436,,,bench_norm_50000,2012
C-803200,2010-06-07,Marina Holdings,1212590,,,bench_norm_50000,2010
C-022876,2011-06-25,Servicios Unidos,8576328,,,bench_norm_50000,2011
C-306369,2015-02-18,Tech Solutions,8911875,,,bench_norm_50000,2015
C-733106,2014-06-27,Island Builders,3110907,,,bench_norm_50000,2014
C-792848,2011-03-16,Construcciones PR,6536762,,,bench_norm_50000,2011
C-358784,2019-01-09,Global Supply,9067110,,,bench_norm_50000,2019
C-847815,2018-01-28,Island Builders,3326564,,,bench_norm_50000,2018
C-326502,2012-04-09,Universal Contractors,5783214,,,bench_norm_50000,2012
C-071844,2014-07-10,Acme Corp,7336069,,,bench_norm_50000,2014
C-706958,2018-09-22,Construcciones PR,9023465,,,bench_norm_50000,2018
C-207958,2019-05-01,Global Supply,1676675,,,bench_norm_50000,2019
C-613430,2018-04-22,Marina Holdings,6976599,,,bench_norm_50000,2018
C-104057,2016-08-21,Acme Corp,5485513,,,bench_norm_50000,2016
C-986276,2013-06-11,Universal Contractors,5560526,,,bench_norm_50000,2013
C-850862,2013-10-20,Construcciones PR,6849585,,,bench_norm_50000,2014
C-950749,2014-01-05,Acme Corp,1253430,,,bench_norm_50000,2014
C-976074,2016-05-15,Acme Corp,7293155,,,bench_norm_50000,2016
C-607300,2017-12-31,Marina Holdings,1152379,,,bench_norm_50000,2018
C-529884,2011-06-28,Servicios Unidos,2317094,,,bench_norm_50000,2011
C-040336,2019-01-23,Servicios Unidos,934558,,,bench_norm_50000,2019
C-484354,2011-02-17,Acme Corp,7172246,,,bench_norm_50000,2011
C-579463,2018-02-13,Global Supply,3873521,,,bench_norm_50000,2018
C-428963,2010-09-24,Tech Solutions,4220967,,,bench_norm_50000,2010
C-081556,2011-08-25,Tech Solutions,8980167,,,bench_norm_50000,2011
C-880130,2011-09-17,Acme Corp,5683395,,,bench_norm_50000,2011
C-598847,2014-11-08,Acme Corp,6912219,,,bench_norm_50000,2015
C-889405,2019-02-07,Tech Solutions,766527,,,bench_norm_50000,2019
C-973734,2012-09-07,Bajos LLC,2009990,,,bench_norm_50000,2012
C-865746,2019-06-12,Island Builders,4173543,,,bench_norm_50000,2019
C-308698,2017-05-02,Construcciones PR,8436714,,,bench_norm_50000,2017
C-633238,2010-09-19,Construcciones PR,123596,,,bench_norm_50000,2010
C-610786,2016-12-24,Construcciones PR,8805058,,,bench_norm_50000,2017
C-377105,2015-02-24,Bajos LLC,7155360,,,bench_norm_50000,2015
C-660389,2012-02-07,Construcciones PR,2902787,,,bench_norm_50000,2012
C-225916,2011-10-21,Servicios Unidos,1177274,,,bench_norm_50000,2012
C-985547,2011-04-10,Universal Contractors,3529656,,,bench_norm_50000,2011
C-203503,2015-10-21,Bajos LLC,4701564,,,bench_norm_50000,2016
C-567511,2019-05-10,Construcciones PR,7589470,,,bench_norm_50000,2019
C-514206,2013-07-29,Servicios Unidos,2890965,,,bench_norm_50000,2013
C-510670,2014-12-11,Global Supply,7158551,,,bench_norm_50000,2015
C-352203,2014-06-19,Tech Solutions,3576903,,,bench_norm_50000,2014
C-206185,2011-12-03,Global Supply,2250085,,,bench_norm_50000,2012
C-762420,2018-09-05,Construcciones PR,947900,,,bench_norm_50000,2018
C-482583,2014-01-16,Servicios Unidos,4186122,,,bench_norm_50000,2014
C-353010,2016-07-08,Global Supply,1305250,,,bench_norm_50000,2016
C-026854,2019-08-31,Servicios Unidos,1416867,,,bench_norm_50000,2019
C-821477,2013-02-28,Island Builders,1788015,,,bench_norm_50000,2013
C-573334,2018-10-22,Construcciones PR,7430100,,,bench_norm_50000,2019
C-598018,2014-06-21,Marina Holdings,8753151,,,bench_norm_50000,2014
C-271195,2012-10-08,Bajos LLC,6641278,,,bench_norm_50000,2013
C-466706,2012-01-14,Marina Holdings,1746874,,,bench_norm_50000,2012
C-658527,2014-02-18,Acme Corp,3228539,,,bench_norm_50000,2014
C-438950,2012-02-04,Servicios Unidos,9306711,,,bench_norm_50000,2012
C-686107,2019-11-02,Tech Solutions,9432956,,,bench_norm_50000,2020
C-782474,2014-07-21,Servicios Unidos,6977146,,,bench_norm_50000,2014
C-115477,2010-02-05,Construcciones PR,391254,,,bench_norm_50000,2010
C-723904,2016-06-19,Servicios Unidos,1945558,,,bench_norm_50000,2016
C-628156,2015-02-06,Marina Holdings,6135409,,,bench_norm_50000,2015
C-962579,2013-12-01,Bajos LLC,8342827,,,bench_norm_50000,2014
C-517103,2014-02-17,Universal Contractors,3090435,,,bench_norm_50000,2014
C-962889,2011-01-12,Construcciones PR,1953515,,,bench_norm_50000,2011
C-614983,2017-01-09,Bajos LLC,2702079,,,bench_norm_50000,2017
C-455382,2013-07-04,Bajos LLC,7602548,,,bench_norm_50000,2013
C-426019,2017-03-22,Servicios Unidos,8018050,,,bench_norm_50000,2017
C-610960,2019-10-25,Bajos LLC,856332,,,bench_norm_50000,2020
C-486796,2010-12-12,Universal Contractors,5190837,,,bench_norm_50000,2011
C-960879,2012-05-14,Marina Holdings,2642882,,,bench_norm_50000,2012
C-919745,2015-04-05,Bajos LLC,990700,,,bench_norm_50000,2015
C-160474,2017-12-20,Island Builders,9111471,,,bench_norm_50000,2018
C-204073,2016-08-30,Construcciones PR,8630293,,,bench_norm_50000,2016
C-361382,2010-05-17,Tech Solutions,4481437,,,bench_norm_50000,2010
C-239419,2018-02-28,Bajos LLC,5856707,,,bench_norm_50000,2018
C-550645,2012-07-14,Global Supply,5612530,,,bench_norm_50000,2012
C-038915,2013-11-10,Servicios Unidos,8197156,,,bench_norm_50000,2014
C-374323,2016-08-03,Marina Holdings,1164549,,,bench_norm_50000,2016
C-358872,2018-10-21,Tech Solutions,4937523,,,bench_norm_50000,2019
C-823460,2018-11-26,Construcciones PR,5523786,,,bench_norm_50000,2019
C-849886,2018-02-18,Marina Holdings,1689651,,,bench_norm_50000,2018
C-995375,2016-05-01,Tech Solutions,2146443,,,bench_norm_50000,2016
C-739462,2010-10-30,Servicios Unidos,5305156,,,bench_norm_50000,2011
C-255934,2015-01-31,Marina Holdings,1991454,,,bench_norm_50000,2015
C-385885,2019-05-22,Construcciones PR,2915963,,,bench_norm_50000,2019
C-872723,2018-10-26,Servicios Unidos,2464832,,,bench_norm_50000,2019
C-220402,2010-08-26,Global Supply,2123045,,,bench_norm_50000,2010
C-082455,2019-02-07,Global Supply,376185,,,bench_norm_50000,2019
C-777992,2016-04-22,Marina Holdings,946605,,,bench_norm_50000,2016
C-669850,2019-05-10,Marina Holdings,1665794,,,bench_norm_50000,2019
C-776508,2015-11-18,Construcciones PR,2684366,,,bench_norm_50000,2016
C-614609,2017-06-11,Tech Solutions,2911300,,,bench_norm_50000,2017
C-590908,2018-03-30,Bajos LLC,1983506,,,bench_norm_50000,2018
C-681315,2016-10-28,Construcciones PR,310942,,,bench_norm_50000,2017
C-387130,2011-03-16,Island Builders,5253611,,,bench_norm_50000,2011
C-070035,2010-06-02,Acme Corp,5829965,,,bench_norm_50000,2010
C-122516,2012-12-29,Universal Contractors,3448751,,,bench_norm_50000,2013
C-047004,2010-01-25,Island Builders,7989,,,bench_norm_50000,2010
C-661223,2014-01-19,Bajos LLC,1959143,,,bench_norm_50000,2014
C-825518,2012-08-24,Bajos LLC,1768287,,,bench_norm_50000,2012
C-082706,2010-02-23,Bajos LLC,9988284,,,bench_norm_50000,2010
C-763952,2017-10-26,Acme Corp,5754274,,,bench_norm_50000,2018
C-929772,2016-02-14,Servicios Unidos,1122131,,,bench_norm_50000,2016
C-146542,2010-07-01,Universal Contractors,3668975,,,bench_norm_50000,2010
C-660741,2017-02-06,Universal Contractors,1427284,,,bench_norm_50000,2017
C-059268,2019-07-30,Construcciones PR,1176602,,,bench_norm_50000,2019
C-300739,2011-07-18,Tech Solutions,5207341,,,bench_norm_50000,2011
C-309721,2016-06-27,Marina Holdings,4213587,,,bench_norm_50000,2016
C-701223,2017-01-08,Construcciones PR,3583779,,,bench_norm_50000,2017
C-278753,2015-10-16,Universal Contractors,8951550,,,bench_norm_50000,2016
C-193118,2013-12-27,Bajos LLC,4104714,,,bench_norm_50000,2014
C-831646,2016-03-29,Universal Contractors,1478378,,,bench_norm_50000,2016
C-399084,2019-08-13,Tech Solutions,2061984,,,bench_norm_50000,2019
C-137013,2014-02-03,Construcciones PR,4494121,,,bench_norm_50000,2014
C-646956,2013-10-10,Tech Solutions,8727588,,,bench_norm_50000,2014
C-118076,2014-07-28,Servicios Unidos,4927353,,,bench_norm_50000,2014
C-469194,2015-07-04,Universal Contractors,4948837,,,bench_norm_50000,2015
C-437212,2017-03-31,Universal Contractors,4832320,,,bench_norm_50000,2017
C-520348,2014-04-22,Bajos LLC,360711,,,bench_norm_50000,2014
C-751621,2010-02-06,Bajos LLC,3505022,,,bench_norm_50000,2010
C-504565,2010-06-24,Global Supply,888632,,,bench_norm_50000,2010
C-345206,2019-11-07,Acme Corp,6608987,,,bench_norm_50000,2020
C-612688,2011-03-30,Bajos LLC,9025153,,,bench_norm_50000,2011
C-405447,2016-02-10,Construcciones PR,3122733,,,bench_norm_50000,2016
C-581494,2015-06-29,Universal Contractors,1165545,,,bench_norm_50000,2015
C-251214,2016-11-05,Tech Solutions,7350266,,,bench_norm_50000,2017
C-191985,2018-11-14,Tech Solutions,8983649,,,bench_norm_50000,2019
C-347348,2019-09-04,Construcciones PR,4634713,,,bench_norm_50000,2019
C-623294,2015-08-04,Universal Contractors,8394767,,,bench_norm_50000,2015
C-519380,2015-08-01,Bajos LLC,2994467,,,bench_norm_50000,2015
C-997547,2010-03-13,Marina Holdings,6083449,,,bench_norm_50000,2010
C-608654,2012-01-22,Island Builders,3551774,,,bench_norm_50000,2012
C-969595,2017-09-05,Universal Contractors,7652831,,,bench_norm_50000,2017
C-877066,2015-07-07,Marina Holdings,164128,,,bench_norm_50000,2015
C-829636,2019-02-01,Universal Contractors,2413480,,,bench_norm_50000,2019
C-517206,2010-07-26,Island Builders,2065264,,,bench_norm_50000,2010
C-509814,2019-01-05,Global Supply,923728,,,bench_norm_50000,2019
C-592208,2019-07-06,Construcciones PR,7185228,,,bench_norm_50000,2019
C-698602,2011-11-05,Bajos LLC,7641968,,,bench_norm_50000,2012
C-474437,2017-01-14,Servicios Unidos,693360,,,bench_norm_50000,2017
C-557982,2017-11-17,Marina Holdings,4382765,,,bench_norm_50000,2018
C-585485,2011-05-05,Construcciones PR,1083991,,,bench_norm_50000,2011
C-161022,2018-01-17,Marina Holdings,4855036,,,bench_norm_50000,2018
C-129304,2011-09-30,Acme Corp,3516483,,,bench_norm_50000,2011
C-802117,2018-03-13,Marina Holdings,6915050,,,bench_norm_50000,2018
C-817807,2018-02-17,Bajos LLC,7036278,,,bench_norm_50000,2018
C-648415,2014-05-01,Acme Corp,4660063,,,bench_norm_50000,2014
C-146650,2010-04-16,Construcciones PR,9756782,,,bench_norm_50000,2010
C-974468,2014-01-09,Global Supply,7829159,,,bench_norm_50000,2014
C-836340,2012-01-22,Bajos LLC,9337959,,,bench_norm_50000,2012
C-600673,2013-05-13,Servicios Unidos,5352936,,,bench_norm_50000,2013
C-343775,2013-02-21,Tech Solutions,5945687,,,bench_norm_50000,2013
C-156123,2010-02-19,Acme Corp,7755955,,,bench_norm_50000,2010
C-260549,2014-06-20,Global Supply,2280338,,,bench_norm_50000,2014
C-548791,2011-07-07,Island Builders,6581789,,,bench_norm_50000,2011
C-644523,2018-03-12,Marina Holdings,519469,,,bench_norm_50000,2018
C-551101,2019-06-08,Global Supply,7974733,,,bench_norm_50000,2019
C-497329,2018-08-11,Construcciones PR,852316,,,bench_norm_50000,2018
C-580570,2010-10-23,Universal Contractors,6818275,,,bench_norm_50000,2011
C-239716,2013-05-04,Tech Solutions,196853,,,bench_norm_50000,2013
C-370002,2018-06-12,Marina Holdings,4385294,,,bench_norm_50000,2018
C-231146,2016-02-02,Bajos LLC,3338208,,,bench_norm_50000,2016
C-689540,2011-07-23,Universal Contractors,3119670,,,bench_norm_50000,2011
C-561940,2016-11-28,Construcciones PR,4668783,,,bench_norm_50000,2017
C-355063,2015-01-12,Universal Contractors,4799084,,,bench_norm_50000,2015
C-896978,2019-11-06,Servicios Unidos,642529,,,bench_norm_50000,2020
C-999734,2010-05-28,Construcciones PR,3280278,,,bench_norm_50000,2010
C-311791,2012-12-09,Bajos LLC,7657548,,,bench_norm_50000,2013
C-341833,2018-07-04,Acme Corp,4739535,,,bench_norm_50000,2018
C-154878,2014-05-12,Bajos LLC,2267219,,,bench_norm_50000,2014
C-563384,2010-11-18,Global Supply,6093654,,,bench_norm_50000,2011
C-498882,2015-02-09,Tech Solutions,1718561,,,bench_norm_50000,2015
C-129573,2014-02-03,Bajos LLC,7191074,,,bench_norm_50000,2014
