contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-757999,2010-05-07,Universal Contractors,3485619,,,bench_norm_10000,2010
C-523927,2017-05-13,Global Supply,5293764,,,bench_norm_10000,2017
C-522425,2017-05-06,Servicios Unidos,4447134,,,bench_norm_10000,2017
C-992729,2019-01-17,Servicios Unidos,5679106,,,bench_norm_10000,2019
C-765608,2013-07-15,Island Builders,2675032,,,bench_norm_10000,2013
C-365661,2010-09-26,Island Builders,9657674,,,bench_norm_10000,2010
C-388093,2015-08-03,Marina Holdings,5869100,,,bench_norm_10000,2015
C-987393,2010-12-29,Acme Corp,6972207,,,bench_norm_10000,2011
C-763748,2011-09-05,Acme Corp,8872946,,,bench_norm_10000,2011
C-543094,2013-10-16,Servicios Unidos,6357729,,,bench_norm_10000,2014
C-320980,2014-12-10,Bajos LLC,9755177,,,bench_norm_10000,2015
C-311144,2017-05-19,Construcciones PR,3735767,,,bench_norm_10000,2017
C-243255,2018-12-01,Global Supply,2327536,,,bench_norm_10000,2019
C-841761,2015-10-12,Acme Corp,2977874,,,bench_norm_10000,2016
C-536326,2017-01-03,Acme Corp,5141810,,,bench_norm_10000,2017
C-391690,2015-02-17,Acme Corp,6467601,,,bench_norm_10000,2015
C-010546,2017-03-30,Bajos LLC,7310407,,,bench_norm_10000,2017
C-379993,2013-06-02,Universal Contractors,7314650,,,bench_norm_10000,2013
C-963353,2011-08-05,Universal Contractors,1626934,,,bench_norm_10000,2011
C-278307,2017-09-26,Tech Solutions,2623164,,,bench_norm_10000,2017
C-757530,2015-11-13,Tech Solutions,9495178,,,bench_norm_10000,2016
C-255434,2016-10-06,Global Supply,139196,,,bench_norm_10000,2017
C-673396,2016-03-05,Bajos LLC,9290601,,,bench_norm_10000,2016
C-219941,2016-07-07,Tech Solutions,9358450,,,bench_norm_10000,2016
C-927006,2013-09-11,Acme Corp,3155542,,,bench_norm_10000,2013
C-785548,2013-09-26,Servicios Unidos,9336596,,,bench_norm_10000,2013
C-472681,2010-12-12,Universal Contractors,1785063,,,bench_norm_10000,2011
C-243439,2014-07-17,Construcciones PR,2182606,,,bench_norm_10000,2014
C-026324,2011-10-13,Global Supply,8058202,,,bench_norm_10000,2012
C-859676,2018-11-03,Marina Holdings,4862835,,,bench_norm_10000,2019
C-083752,2010-07-04,Island Builders,3344380,,,bench_norm_10000,2010
C-075414,2014-06-26,Servicios Unidos,5693705,,,bench_norm_10000,2014
C-301966,2015-03-13,Servicios Unidos,5005438,,,bench_norm_10000,2015
C-720137,2019-09-08,Bajos LLC,7544638,,,bench_norm_10000,2019
C-797038,2019-10-12,Island Builders,806614,,,bench_norm_10000,2020
C-188172,2014-02-26,Construcciones PR,8819791,,,bench_norm_10000,2014
C-745815,2015-02-12,Bajos LLC,9323168,,,bench_norm_10000,2015
C-740147,2013-02-27,Servicios Unidos,3597418,,,bench_norm_10000,2013
C-115663,2015-01-05,Universal Contractors,2396374,,,bench_norm_10000,2015
C-159178,2017-12-13,Acme Corp,9481270,,,bench_norm_10000,2018
C-750594,2011-07-29,Acme Corp,995786,,,bench_norm_10000,2011
C-773269,2016-11-04,Servicios Unidos,7049617,,,bench_norm_10000,2017
C-059720,2014-09-27,Acme Corp,9303003,,,bench_norm_10000,2014
C-770268,2015-06-26,Construcciones PR,1178057,,,bench_norm_10000,2015
C-432233,2011-09-02,Global Supply,9419924,,,bench_norm_10000,2011
C-704292,2014-07-09,Island Builders,438399,,,bench_norm_10000,2014
C-507706,2010-09-11,Marina Holdings,9693943,,,bench_norm_10000,2010
C-903886,2015-05-09,Servicios Unidos,5592434,,,bench_norm_10000,2015
C-112724,2010-01-29,Acme Corp,7875951,,,bench_norm_10000,2010
C-982876,2018-08-09,Bajos LLC,3429074,,,bench_norm_10000,2018
C-443860,2010-08-13,Tech Solutions,4986355,,,bench_norm_10000,2010
C-641960,2018-08-08,Global Supply,7815839,,,bench_norm_10000,2018
C-585086,2019-04-01,Acme Corp,2779240,,,bench_norm_10000,2019
C-728587,2013-12-11,Servicios Unidos,1776902,,,bench_norm_10000,2014
C-601935,2010-06-01,Global Supply,1880806,,,bench_norm_10000,2010
C-813659,2018-04-20,Global Supply,7661208,,,bench_norm_10000,2018
C-443706,2016-01-12,Island Builders,8232535,,,bench_norm_10000,2016
C-293733,2010-06-12,Global Supply,3572276,,,bench_norm_10000,2010
C-150452,2015-03-09,Construcciones PR,7920599,,,bench_norm_10000,2015
C-073214,2010-04-20,Bajos LLC,7544461,,,bench_norm_10000,2010
C-423867,2019-11-26,Servicios Unidos,2792369,,,bench_norm_10000,2020
C-505460,2010-10-29,Bajos LLC,2112011,,,bench_norm_10000,2011
C-217766,2013-05-23,Acme Corp,7850846,,,bench_norm_10000,2013
C-715100,2013-11-28,Construcciones PR,3883549,,,bench_norm_10000,2014
C-361787,2015-09-14,Acme Corp,2689163,,,bench_norm_10000,2015
C-790218,2019-06-10,Construcciones PR,1772728,,,bench_norm_10000,2019
C-002431,2017-05-13,Global Supply,8972599,,,bench_norm_10000,2017
C-987888,2019-04-25,Bajos LLC,2649340,,,bench_norm_10000,2019
C-002554,2011-01-26,Island Builders,4885724,,,bench_norm_10000,2011
C-843167,2010-06-13,Acme Corp,5974751,,,bench_norm_10000,2010
C-151191,2014-03-30,Marina Holdings,9708468,,,bench_norm_10000,2014
C-402120,2012-03-09,Marina Holdings,8106937,,,bench_norm_10000,2012
C-143422,2016-06-17,Acme Corp,2326670,,,bench_norm_10000,2016
C-227379,2016-04-09,Marina Holdings,5135330,,,bench_norm_10000,2016
C-098302,2018-07-31,Tech Solutions,5939886,,,bench_norm_10000,2018
C-710630,2013-04-13,Universal Contractors,103057,,,bench_norm_10000,2013
C-770633,2011-11-11,Bajos LLC,757921,,,bench_norm_10000,2012
C-272206,2010-07-07,Acme Corp,7332254,,,bench_norm_10000,2010
C-815601,2019-08-20,Global Supply,5938953,,,bench_norm_10000,2019
C-421385,2016-09-25,Marina Holdings,759059,,,bench_norm_10000,2016
C-134057,2011-12-29,Tech Solutions,667478,,,bench_norm_10000,2012
C-787480,2011-08-29,Island Builders,3524360,,,bench_norm_10000,2011
C-901502,2013-09-09,Tech Solutions,5515710,,,bench_norm_10000,2013
C-305338,2019-11-29,Acme Corp,9200893,,,bench_norm_10000,2020
C-507993,2015-03-04,Bajos LLC,8981010,,,bench_norm_10000,2015
C-837791,2014-09-01,Universal Contractors,7766155,,,bench_norm_10000,2014
C-736212,2013-06-25,Island Builders,9941384,,,bench_norm_10000,2013
C-562713,2010-11-05,Island Builders,1187773,,,bench_norm_10000,2011
C-318967,2014-09-07,Acme Corp,2987733,,,bench_norm_10000,2014
C-049825,2012-09-09,Marina Holdings,4210763,,,bench_norm_10000,2012
C-472338,2017-12-12,Construcciones PR,7064535,,,bench_norm_10000,2018
C-958768,2012-05-16,Tech Solutions,8620775,,,bench_norm_10000,2012
C-530931,2016-03-24,Tech Solutions,4401576,,,bench_norm_10000,2016
C-302727,2011-12-24,Acme Corp,8983121,,,bench_norm_10000,2012
C-383265,2012-05-20,Construcciones PR,7973935,,,bench_norm_10000,2012
C-325281,2012-03-05,Global Supply,4582280,,,bench_norm_10000,2012
C-740753,2013-09-12,Universal Contractors,9149085,,,bench_norm_10000,2013
C-288857,2012-01-16,Marina Holdings,7301803,,,bench_norm_10000,2012
C-720447,2011-02-10,Tech Solutions,6119438,,,bench_norm_10000,2011
C-578608,2018-01-25,Global Supply,8488266,,,bench_norm_10000,2018
C-562526,2018-01-29,Global Supply,3843458,,,bench_norm_10000,2018
C-332667,2010-02-09,Construcciones PR,4981044,,,bench_norm_10000,2010
C-847255,2018-12-26,Marina Holdings,5192146,,,bench_norm_10000,2019
C-924892,2014-05-13,Acme Corp,6437253,,,bench_norm_10000,2014
C-798112,2010-04-10,Universal Contractors,9140819,,,bench_norm_10000,2010
C-084508,2016-11-24,Universal Contractors,790950,,,bench_norm_10000,2017
C-036481,2014-10-30,Tech Solutions,1049428,,,bench_norm_10000,2015
C-268761,2012-09-09,Bajos LLC,3951523,,,bench_norm_10000,2012
C-772410,2011-04-03,Acme Corp,8666396,,,bench_norm_10000,2011
C-814770,2013-04-06,Island Builders,3024646,,,bench_norm_10000,2013
C-869844,2017-01-02,Bajos LLC,4162938,,,bench_norm_10000,2017
C-562471,2015-12-06,Tech Solutions,8513022,,,bench_norm_10000,2016
C-873491,2017-10-09,Tech Solutions,5966469,,,bench_norm_10000,2018
C-672086,2017-10-30,Global Supply,607085,,,bench_norm_10000,2018
C-149530,2016-03-07,Bajos LLC,190771,,,bench_norm_10000,2016
C-502583,2013-03-16,Servicios Unidos,7807396,,,bench_norm_10000,2013
C-926836,2018-09-03,Servicios Unidos,1210884,,,bench_norm_10000,2018
C-665255,2018-06-27,Tech Solutions,9997433,,,bench_norm_10000,2018
C-834133,2019-07-29,Universal Contractors,7762887,,,bench_norm_10000,2019
C-109649,2016-04-29,Construcciones PR,5755140,,,bench_norm_10000,2016
C-150960,2010-01-30,Island Builders,3835372,,,bench_norm_10000,2010
C-497439,2018-11-12,Marina Holdings,9316207,,,bench_norm_10000,2019
C-537567,2017-12-02,Bajos LLC,2261399,,,bench_norm_10000,2018
C-127586,2014-07-31,Marina Holdings,3910923,,,bench_norm_10000,2014
C-815993,2011-09-27,Construcciones PR,2343887,,,bench_norm_10000,2011
C-841637,2011-03-27,Bajos LLC,4029715,,,bench_norm_10000,2011
C-791160,2010-01-05,Marina Holdings,2468460,,,bench_norm_10000,2010
C-731846,2011-10-23,Servicios Unidos,8796945,,,bench_norm_10000,2012
C-668143,2010-09-08,Acme Corp,9639127,,,bench_norm_10000,2010
C-039859,2019-07-17,Acme Corp,5531256,,,bench_norm_10000,2019
C-868211,2019-05-08,Construcciones PR,2089618,,,bench_norm_10000,2019
C-416349,2013-05-25,Bajos LLC,4021880,,,bench_norm_10000,2013
C-533430,2016-08-04,Marina Holdings,2937619,,,bench_norm_10000,2016
C-769254,2010-11-22,Marina Holdings,5300480,,,bench_norm_10000,2011
C-913137,2016-10-18,Island Builders,1582362,,,bench_norm_10000,2017
C-393562,2013-06-05,Servicios Unidos,5547597,,,bench_norm_10000,2013
C-410699,2013-01-28,Servicios Unidos,4154582,,,bench_norm_10000,2013
C-931947,2018-01-31,Servicios Unidos,1036337,,,bench_norm_10000,2018
C-174086,2012-06-04,Marina Holdings,8317013,,,bench_norm_10000,2012
C-190706,2013-08-03,Global Supply,4117449,,,bench_norm_10000,2013
C-409505,2018-09-27,Bajos LLC,5369611,,,bench_norm_10000,2018
C-560882,2012-04-04,Construcciones PR,2288690,,,bench_norm_10000,2012
C-650922,2013-09-28,Servicios Unidos,5495186,,,bench_norm_10000,2013
C-843903,2012-12-14,Servicios Unidos,7110610,,,bench_norm_10000,2013
C-317843,2010-01-30,Acme Corp,1614004,,,bench_norm_10000,2010
C-153543,2015-12-30,Bajos LLC,461353,,,bench_norm_10000,2016
C-045526,2014-12-09,Bajos LLC,8090652,,,bench_norm_10000,2015
C-321049,2011-11-20,Servicios Unidos,4260614,,,bench_norm_10000,2012
C-266637,2013-04-08,Tech Solutions,5866935,,,bench_norm_10000,2013
C-524396,2017-03-11,Bajos LLC,5936021,,,bench_norm_10000,2017
C-543502,2012-08-11,Servicios Unidos,5504596,,,bench_norm_10000,2012
C-072111,2011-01-28,Island Builders,9607750,,,bench_norm_10000,2011
C-797631,2018-10-18,Construcciones PR,7892578,,,bench_norm_10000,2019
C-997884,2014-01-30,Global Supply,2739994,,,bench_norm_10000,2014
C-829224,2012-09-11,Global Supply,6401335,,,bench_norm_10000,2012
C-320123,2010-04-10,Marina Holdings,8267377,,,bench_norm_10000,2010
C-850851,2015-01-25,Construcciones PR,7265342,,,bench_norm_10000,2015
C-115525,2011-08-31,Island Builders,3073266,,,bench_norm_10000,2011
C-716405,2012-11-11,Acme Corp,6504541,,,bench_norm_10000,2013
C-299732,2013-05-09,Universal Contractors,9490458,,,bench_norm_10000,2013
C-467575,2018-02-24,Tech Solutions,8321388,,,bench_norm_10000,2018
C-437574,2015-03-30,Construcciones PR,5208374,,,bench_norm_10000,2015
C-276381,2019-01-31,Acme Corp,1306643,,,bench_norm_10000,2019
C-470012,2013-07-19,Global Supply,1206861,,,bench_norm_10000,2013
C-391764,2014-09-25,Universal Contractors,1892597,,,bench_norm_10000,2014
C-921506,2014-03-15,Universal Contractors,6014390,,,bench_norm_10000,2014
C-357737,2016-10-17,Marina Holdings,8984974,,,bench_norm_10000,2017
C-900635,2012-02-25,Universal Contractors,7327621,,,bench_norm_10000,2012
C-218185,2012-03-08,Global Supply,7435670,,,bench_norm_10000,2012
C-956900,2018-10-05,Tech Solutions,5451565,,,bench_norm_10000,2019
C-981162,2013-07-15,Island Builders,716011,,,bench_norm_10000,2013
C-017285,2019-05-05,Servicios Unidos,5525343,,,bench_norm_10000,2019
C-275091,2015-04-02,Marina Holdings,236481,,,bench_norm_10000,2015
C-525065,2017-10-08,Universal Contractors,4281682,,,bench_norm_10000,2018
C-088101,2013-01-20,Marina Holdings,7845614,,,bench_norm_10000,2013
C-688726,2013-06-25,Global Supply,7523161,,,bench_norm_10000,2013
C-079115,2018-10-04,Servicios Unidos,6111497,,,bench_norm_10000,2019
C-775386,2014-09-28,Servicios Unidos,3687472,,,bench_norm_10000,2014
C-189643,2016-07-09,Global Supply,5042697,,,bench_norm_10000,2016
C-884332,2014-10-15,Universal Contractors,3993406,,,bench_norm_10000,2015
C-285063,2010-09-21,Acme Corp,7217207,,,bench_norm_10000,2010
C-321121,2014-07-15,Island Builders,9605465,,,bench_norm_10000,2014
C-162184,2016-11-14,Servicios Unidos,7698585,,,bench_norm_10000,2017
C-546527,2015-10-27,Construcciones PR,6446737,,,bench_norm_10000,2016
C-649952,2016-11-23,Global Supply,8285998,,,bench_norm_10000,2017
C-344426,2011-12-25,Bajos LLC,1493038,,,bench_norm_10000,2012
C-087785,2011-03-09,Island Builders,3202550,,,bench_norm_10000,2011
C-537797,2010-04-13,Global Supply,2863085,,,bench_norm_10000,2010
C-928978,2012-07-24,Acme Corp,8380069,,,bench_norm_10000,2012
C-332999,2015-03-09,Bajos LLC,6499918,,,bench_norm_10000,2015
C-420173,2016-11-18,Island Builders,4567986,,,bench_norm_10000,2017
C-416164,2016-07-09,Marina Holdings,9396259,,,bench_norm_10000,2016
C-529162,2017-12-13,Bajos LLC,4809392,,,bench_norm_10000,2018
C-401785,2017-05-25,Construcciones PR,1951097,,,bench_norm_10000,2017
C-487152,2016-08-01,Global Supply,1275742,,,bench_norm_10000,2016
C-452062,2013-01-28,Construcciones PR,5944180,,,bench_norm_10000,2013
C-499724,2014-12-11,Construcciones PR,5125204,,,bench_norm_10000,2015
C-393688,2019-09-06,Bajos LLC,436660,,,bench_norm_10000,2019
C-829854,2012-01-17,Global Supply,6151102,,,bench_norm_10000,2012
C-257954,2010-05-11,Servicios Unidos,1276594,,,bench_norm_10000,2010
C-702851,2016-11-03,Bajos LLC,2592776,,,bench_norm_10000,2017
C-830805,2019-12-22,Marina Holdings,9294317,,,bench_norm_10000,2020
C-018527,2017-12-27,Acme Corp,1931119,,,bench_norm_10000,2018
C-054823,2019-08-28,Marina Holdings,735144,,,bench_norm_10000,2019
C-952629,2012-10-13,Acme Corp,9518041,,,bench_norm_10000,2013
C-045253,2017-01-07,Marina Holdings,3513481,,,bench_norm_10000,2017
C-935792,2015-03-19,Servicios Unidos,9010554,,,bench_norm_10000,2015
C-151557,2014-06-18,Bajos LLC,5006622,,,bench_norm_10000,2014
C-931046,2014-11-17,Servicios Unidos,5677991,,,bench_norm_10000,2015
C-880690,2015-07-19,Island Builders,2155671,,,bench_norm_10000,2015
C-589793,2011-05-23,Global Supply,800048,,,bench_norm_10000,2011
C-059315,2013-12-01,Global Supply,8229157,,,bench_norm_10000,2014
C-657329,2010-04-03,Bajos LLC,2945506,,,bench_norm_10000,2010
C-669580,2012-03-31,Marina Holdings,7845662,,,bench_norm_10000,2012
C-195811,2013-04-02,Island Builders,5402516,,,bench_norm_10000,2013
C-349376,2015-04-20,Universal Contractors,452957,,,bench_norm_10000,2015
C-989980,2011-01-24,Island Builders,4859062,,,bench_norm_10000,2011
C-222788,2010-07-26,Bajos LLC,8676770,,,bench_norm_10000,2010
C-989207,2018-08-24,Tech Solutions,710537,,,bench_norm_10000,2018
C-901453,2010-09-29,Island Builders,8806168,,,bench_norm_10000,2010
C-096170,2019-11-10,Island Builders,8952023,,,bench_norm_10000,2020
C-333625,2019-04-03,Servicios Unidos,3610706,,,bench_norm_10000,2019
C-682017,2017-07-11,Acme Corp,6970214,,,bench_norm_10000,2017
C-522303,2010-04-08,Construcciones PR,8912021,,,bench_norm_10000,2010
C-529949,2019-07-27,Universal Contractors,3054719,,,bench_norm_10000,2019
C-187560,2014-07-03,Island Builders,4808653,,,bench_norm_10000,2014
C-197398,2016-02-03,Servicios Unidos,8211643,,,bench_norm_10000,2016
C-619214,2011-12-18,Bajos LLC,6954926,,,bench_norm_10000,2012
C-792778,2018-08-14,Bajos LLC,3939827,,,bench_norm_10000,2018
C-176794,2014-06-06,Global Supply,2592113,,,bench_norm_10000,2014
C-028816,2010-09-16,Island Builders,5766723,,,bench_norm_10000,2010
C-268265,2014-01-29,Bajos LLC,411514,,,bench_norm_10000,2014
C-979281,2010-03-28,Acme Corp,4810243,,,bench_norm_10000,2010
C-339317,2015-05-14,Construcciones PR,4749541,,,bench_norm_10000,2015
C-648262,2018-05-10,Servicios Unidos,9950993,,,bench_norm_10000,2018
C-571713,2017-04-10,Global Supply,8216305,,,bench_norm_10000,2017
C-753210,2014-01-28,Construcciones PR,2383012,,,bench_norm_10000,2014
C-756734,2014-10-11,Bajos LLC,6376005,,,bench_norm_10000,2015
C-298135,2016-06-28,Construcciones PR,927290,,,bench_norm_10000,2016
C-862957,2011-03-14,Universal Contractors,1270694,,,bench_norm_10000,2011
C-930201,2011-04-18,Global Supply,8261681,,,bench_norm_10000,2011
C-724696,2014-06-08,Island Builders,9151120,,,bench_norm_10000,2014
C-183201,2014-12-03,Construcciones PR,3452014,,,bench_norm_10000,2015
C-849670,2017-04-30,Tech Solutions,6731495,,,bench_norm_10000,2017
C-223532,2016-12-31,Island Builders,6655818,,,bench_norm_10000,2017
C-217687,2012-10-06,Tech Solutions,1689077,,,bench_norm_10000,2013
C-347570,2012-01-11,Island Builders,2976543,,,bench_norm_10000,2012
C-004763,2015-09-27,Marina Holdings,6116397,,,bench_norm_10000,2015
C-832249,2014-07-26,Global Supply,4756943,,,bench_norm_10000,2014
C-729315,2011-10-31,Acme Corp,7884935,,,bench_norm_10000,2012
C-563634,2016-05-02,Bajos LLC,3269737,,,bench_norm_10000,2016
C-190466,2013-02-22,Global Supply,5069305,,,bench_norm_10000,2013
C-854192,2010-10-03,Acme Corp,6883387,,,bench_norm_10000,2011
C-932525,2014-02-13,Global Supply,6650198,,,bench_norm_10000,2014
C-515137,2015-03-10,Universal Contractors,1612287,,,bench_norm_10000,2015
C-859326,2018-02-19,Tech Solutions,1621145,,,bench_norm_10000,2018
C-623937,2010-11-19,Marina Holdings,5088377,,,bench_norm_10000,2011
C-129770,2019-11-24,Construcciones PR,3545785,,,bench_norm_10000,2020
C-657366,2011-05-14,Tech Solutions,3838477,,,bench_norm_10000,2011
C-940396,2019-12-23,Construcciones PR,4614000,,,bench_norm_10000,2020
C-261517,2012-01-20,Island Builders,7530158,,,bench_norm_10000,2012
C-534538,2019-06-06,Servicios Unidos,588424,,,bench_norm_10000,2019
C-280193,2017-11-15,Global Supply,8881357,,,bench_norm_10000,2018
C-234463,2013-05-05,Acme Corp,6248524,,,bench_norm_10000,2013
C-942841,2015-04-14,Construcciones PR,9337790,,,bench_norm_10000,2015
C-170757,2015-12-31,Construcciones PR,8011597,,,bench_norm_10000,2016
C-437650,2011-03-20,Global Supply,3470103,,,bench_norm_10000,2011
C-188193,2011-09-15,Acme Corp,9980208,,,bench_norm_10000,2011
C-124618,2017-09-30,Servicios Unidos,2007721,,,bench_norm_10000,2017
C-824308,2016-11-08,Island Builders,7786841,,,bench_norm_10000,2017
C-275976,2014-06-13,Island Builders,6651438,,,bench_norm_10000,2014
C-220303,2012-02-19,Servicios Unidos,840960,,,bench_norm_10000,2012
C-554486,2019-02-01,Acme Corp,590092,,,bench_norm_10000,2019
C-797358,2018-02-03,Marina Holdings,4244217,,,bench_norm_10000,2018
C-491708,2015-08-05,Island Builders,5760590,,,bench_norm_10000,2015
C-043264,2017-07-15,Construcciones PR,7674163,,,bench_norm_10000,2017
C-752573,2017-08-23,Island Builders,6353574,,,bench_norm_10000,2017
C-559183,2016-09-11,Marina Holdings,5413452,,,bench_norm_10000,2016
C-013557,2019-12-02,Island Builders,1131115,,,bench_norm_10000,2020
C-398985,2014-07-21,Marina Holdings,597063,,,bench_norm_10000,2014
C-383953,2011-09-11,Universal Contractors,3282734,,,bench_norm_10000,2011
C-100808,2013-09-22,Marina Holdings,7397258,,,bench_norm_10000,2013
C-762015,2011-07-08,Marina Holdings,4710778,,,bench_norm_10000,2011
C-343341,2012-10-16,Universal Contractors,2141936,,,bench_norm_10000,2013
C-157025,2016-09-18,Island Builders,5576373,,,bench_norm_10000,2016
C-879841,2015-09-29,Marina Holdings,4942188,,,bench_norm_10000,2015
C-012161,2010-06-25,Bajos LLC,6545996,,,bench_norm_10000,2010
C-108957,2013-08-10,Acme Corp,6306074,,,bench_norm_10000,2013
C-642983,2014-02-25,Global Supply,4038715,,,bench_norm_10000,2014
C-603136,2011-09-16,Global Supply,1585471,,,bench_norm_10000,2011
C-358819,2011-10-17,Marina Holdings,1731997,,,bench_norm_10000,2012
C-816019,2010-07-22,Bajos LLC,5591805,,,bench_norm_10000,2010
C-489725,2016-04-18,Island Builders,5495476,,,bench_norm_10000,2016
C-547042,2015-06-05,Acme Corp,3477927,,,bench_norm_10000,2015
C-095835,2010-04-11,Construcciones PR,7175536,,,bench_norm_10000,2010
C-913064,2015-05-13,Marina Holdings,321276,,,bench_norm_10000,2015
C-203210,2016-01-08,Universal Contractors,1330453,,,bench_norm_10000,2016
C-587283,2019-03-30,Servicios Unidos,3382115,,,bench_norm_10000,2019
C-709877,2018-10-04,Universal Contractors,6497638,,,bench_norm_10000,2019
C-692939,2018-05-20,Construcciones PR,487618,,,bench_norm_10000,2018
C-629702,2011-02-08,Global Supply,2189957,,,bench_norm_10000,2011
C-304254,2011-09-05,Universal Contractors,1599677,,,bench_norm_10000,2011
C-387342,2011-07-29,Bajos LLC,3779228,,,bench_norm_10000,2011
C-168410,2012-09-29,Marina Holdings,6987834,,,bench_norm_10000,2012
C-986224,2017-01-29,Universal Contractors,7299323,,,bench_norm_10000,2017
C-882068,2012-02-16,Acme Corp,7289615,,,bench_norm_10000,2012
C-096839,2017-03-16,Tech Solutions,3733193,,,bench_norm_10000,2017
C-980659,2012-11-22,Island Builders,8189162,,,bench_norm_10000,2013
C-095059,2015-08-06,Bajos LLC,5382386,,,bench_norm_10000,2015
C-563210,2016-04-08,Construcciones PR,3376122,,,bench_norm_10000,2016
C-226571,2018-06-03,Construcciones PR,4062182,,,bench_norm_10000,2018
C-405712,2012-08-01,Acme Corp,2116935,,,bench_norm_10000,2012
C-466896,2018-09-02,Acme Corp,4989537,,,bench_norm_10000,2018
C-639534,2018-09-12,Construcciones PR,9129105,,,bench_norm_10000,2018
C-282591,2016-12-25,Global Supply,8390962,,,bench_norm_10000,2017
C-443118,2011-03-16,Tech Solutions,2337458,,,bench_norm_10000,2011
C-308201,2012-01-01,Marina Holdings,1413312,,,bench_norm_10000,2012
C-989464,2013-09-10,Construcciones PR,1121538,,,bench_norm_10000,2013
C-655939,2014-02-24,Bajos LLC,2498488,,,bench_norm_10000,2014
C-207987,2011-02-12,Acme Corp,3443874,,,bench_norm_10000,2011
C-951528,2014-11-09,Acme Corp,4951419,,,bench_norm_10000,2015
C-290940,2016-06-15,Marina Holdings,7292814,,,bench_norm_10000,2016
C-389584,2016-12-06,Global Supply,7942855,,,bench_norm_10000,2017
C-236515,2011-06-22,Servicios Unidos,9956546,,,bench_norm_10000,2011
C-468071,2010-02-12,Island Builders,4386171,,,bench_norm_10000,2010
C-358351,2012-05-23,Global Supply,6059500,,,bench_norm_10000,2012
C-447974,2017-12-18,Island Builders,610195,,,bench_norm_10000,2018
C-672020,2018-04-18,Servicios Unidos,7356020,,,bench_norm_10000,2018
C-212645,2019-06-29,Acme Corp,5427756,,,bench_norm_10000,2019
C-036051,2012-11-28,Global Supply,134919,,,bench_norm_10000,2013
C-853316,2013-03-16,Island Builders,8992941,,,bench_norm_10000,2013
C-851996,2010-04-02,Acme Corp,8599969,,,bench_norm_10000,2010
C-862208,2010-04-26,Acme Corp,7626629,,,bench_norm_10000,2010
C-729403,2019-11-18,Island Builders,7390967,,,bench_norm_10000,2020
C-732222,2015-06-20,Construcciones PR,7786741,,,bench_norm_10000,2015
C-502961,2015-02-19,Servicios Unidos,9253212,,,bench_norm_10000,2015
C-191864,2017-05-11,Servicios Unidos,302020,,,bench_norm_10000,2017
C-394768,2015-01-29,Servicios Unidos,3686929,,,bench_norm_10000,2015
C-405251,2019-03-03,Marina Holdings,886157,,,bench_norm_10000,2019
C-505755,2016-03-20,Marina Holdings,271669,,,bench_norm_10000,2016
C-234269,2013-06-10,Servicios Unidos,8934990,,,bench_norm_10000,2013
C-689182,2015-06-27,Universal Contractors,4346354,,,bench_norm_10000,2015
C-793449,2010-09-07,Tech Solutions,3333342,,,bench_norm_10000,2010
C-163028,2011-06-16,Bajos LLC,7377178,,,bench_norm_10000,2011
C-241951,2014-06-01,Tech Solutions,424553,,,bench_norm_10000,2014
C-620102,2011-12-18,Universal Contractors,4628794,,,bench_norm_10000,2012
C-523749,2016-11-24,Acme Corp,1062687,,,bench_norm_10000,2017
C-268454,2018-08-08,Global Supply,7558839,,,bench_norm_10000,2018
C-609448,2012-03-10,Bajos LLC,3175477,,,bench_norm_10000,2012
C-724941,2018-05-01,Servicios Unidos,7108267,,,bench_norm_10000,2018
C-922858,2014-01-24,Servicios Unidos,3358751,,,bench_norm_10000,2014
C-990505,2017-07-01,Construcciones PR,7591428,,,bench_norm_10000,2017
C-060873,2018-12-04,Tech Solutions,4517246,,,bench_norm_10000,2019
C-449816,2017-10-30,Universal Contractors,5885139,,,bench_norm_10000,2018
C-910571,2015-01-09,Acme Corp,4938650,,,bench_norm_10000,2015
C-501395,2014-03-29,Global Supply,4042477,,,bench_norm_10000,2014
C-774254,2018-09-28,Marina Holdings,5379953,,,bench_norm_10000,2018
C-862415,2011-07-08,Bajos LLC,7557965,,,bench_norm_10000,2011
C-790021,2012-08-24,Universal Contractors,9014580,,,bench_norm_10000,2012
C-802835,2011-11-23,Marina Holdings,7174442,,,bench_norm_10000,2012
C-861309,2017-11-14,Universal Contractors,5730912,,,bench_norm_10000,2018
C-598271,2013-02-05,Island Builders,3748015,,,bench_norm_10000,2013
C-510910,2013-10-23,Marina Holdings,5818716,,,bench_norm_10000,2014
C-900272,2012-07-05,Island Builders,1966280,,,bench_norm_10000,2012
C-270611,2014-11-23,Servicios Unidos,3996686,,,bench_norm_10000,2015
C-243136,2017-07-22,Construcciones PR,1644763,,,bench_norm_10000,2017
C-351064,2018-05-30,Marina Holdings,33267,,,bench_norm_10000,2018
C-518348,2011-03-18,Tech Solutions,2421277,,,bench_norm_10000,2011
C-773880,2012-04-09,Tech Solutions,8525041,,,bench_norm_10000,2012
C-357046,2019-01-04,Tech Solutions,9758099,,,bench_norm_10000,2019
C-316984,2014-09-08,Acme Corp,5227289,,,bench_norm_10000,2014
C-485070,2010-05-25,Bajos LLC,7171205,,,bench_norm_10000,2010
C-181171,2018-07-16,Construcciones PR,5489113,,,bench_norm_10000,2018
